old_source_path,old_url,source_type,old_product,old_platform,new_source_path,new_url,redirect_status,http_status,notes,迁移之后的处理
docs-api-reference/fastboard/fastboard-api.mdx,/api-ref/fastboard/fastboard-api.html,docs-api-reference,fastboard,,content/docs/zh-CN/api-reference/whiteboard/fastboard/fastboard-api.mdx,/zh-CN/api-reference/whiteboard/fastboard/fastboard-api,redirect,301,旧站 alias 为 `whiteboard`，目标作为 whiteboard 子类
docs-api-reference/flexible-classroom/_platforms_.meta.js,,metadata,flexible-classroom,,,,no-redirect,,旧站平台入口元数据；只进入迁移清单，不生成页面
docs-api-reference/flexible-classroom/_sidebar_.meta.ios.js,,metadata,flexible-classroom,,,,no-redirect,,旧站 sidebar 元数据；只进入迁移清单，不生成页面
docs-api-reference/flexible-classroom/_sidebar_.meta.javascript.electron.js,,metadata,flexible-classroom,,,,no-redirect,,旧站 sidebar 元数据；只进入迁移清单，不生成页面
docs-api-reference/flexible-classroom/_sidebar_.meta.js,,metadata,flexible-classroom,,,,no-redirect,,旧站 sidebar 元数据；只进入迁移清单，不生成页面
docs-api-reference/flexible-classroom/classroom-sdk.android.mdx,/api-ref/flexible-classroom/android/classroom-sdk.html,docs-api-reference,flexible-classroom,android,content/docs/zh-CN/api-reference/flexible-classroom/classroom-sdk.android.mdx,/zh-CN/api-reference/flexible-classroom/classroom-sdk.android,redirect,301,讨论记录已列入 API 产品目录映射
docs-api-reference/flexible-classroom/classroom-sdk.ios.mdx,/api-ref/flexible-classroom/ios/classroom-sdk.html,docs-api-reference,flexible-classroom,ios,content/docs/zh-CN/api-reference/flexible-classroom/classroom-sdk.ios.mdx,/zh-CN/api-reference/flexible-classroom/classroom-sdk.ios,redirect,301,讨论记录已列入 API 产品目录映射
docs-api-reference/flexible-classroom/classroom-sdk.javascript.electron.mdx,/api-ref/flexible-classroom/javascript/classroom-sdk.html,docs-api-reference,flexible-classroom,javascript,content/docs/zh-CN/api-reference/flexible-classroom/classroom-sdk.javascript.mdx,/zh-CN/api-reference/flexible-classroom/classroom-sdk.javascript,redirect,301,"多平台源文件拆分：javascript, electron"
docs-api-reference/flexible-classroom/classroom-sdk.javascript.electron.mdx,/api-ref/flexible-classroom/electron/classroom-sdk.html,docs-api-reference,flexible-classroom,electron,content/docs/zh-CN/api-reference/flexible-classroom/classroom-sdk.electron.mdx,/zh-CN/api-reference/flexible-classroom/classroom-sdk.electron,redirect,301,"多平台源文件拆分：javascript, electron"
docs-api-reference/flexible-classroom/edu-context/dummy.mdx,/api-ref/flexible-classroom/edu-context/dummy.html,docs-api-reference,flexible-classroom,,,,ignore,,Dummy/测试内容一律不迁移
docs-api-reference/flexible-classroom/fcr-ui-scene.javascript.electron.mdx,/api-ref/flexible-classroom/javascript/fcr-ui-scene.html,docs-api-reference,flexible-classroom,javascript,content/docs/zh-CN/api-reference/flexible-classroom/fcr-ui-scene.javascript.mdx,/zh-CN/api-reference/flexible-classroom/fcr-ui-scene.javascript,redirect,301,"多平台源文件拆分：javascript, electron"
docs-api-reference/flexible-classroom/fcr-ui-scene.javascript.electron.mdx,/api-ref/flexible-classroom/electron/fcr-ui-scene.html,docs-api-reference,flexible-classroom,electron,content/docs/zh-CN/api-reference/flexible-classroom/fcr-ui-scene.electron.mdx,/zh-CN/api-reference/flexible-classroom/fcr-ui-scene.electron,redirect,301,"多平台源文件拆分：javascript, electron"
